KEY	EN	JA	ZH
"C0160B8B46E1A2BF32986FBF37B79DE6"	"Indeed. And that’s not all! There's talk of a grand unveiling soon. Oh, and did you hear about the old woodsman? They say he's discovered an ancient ruin deep in the forest."	"確かに。それだけではありません！近日中に盛大な発表があるという話があります。ああ、そしてあなたは年老いた森の男について聞きましたか？彼らは彼が森の奥深くに古代の遺跡を発見したと言っています。"	"确实。而且还不止这些！传言不久将有一场盛大的揭幕即将举行。哦，你听说那个老樵夫了吗？他们说他在森林深处发现了一个古老的遗址。"
"527FD32149E359F0C5981AACE5CF02D8"	"Indeed. Not the most comfortable, but it beats sleeping on the road."	"確かに。快適ではありませんが、道端で寝るよりはましです。"	"确实。虽然不是最舒适的，但总比在路旁就地睡觉要好。"
"F76BDF7943FAB75D80C0BE9CE444075E"	"Indeed. Take care."	"確かに。気を付けてください。"	"确实。多保重。"
"3FFC46CD43C506A5EC25CE8234F56FB3"	"Indeed. Well, if what I’m reading is correct, the agreement makes sense. Our fields have been generous by Lowlands standards, and it would be our pleasure to trade with Farnworth."	"確かに。さて、私が読んでいる内容が正しければ、その合意は理にかなっています。私たちの畑はローランドの基準では豊かであり、ファーンワースと取引するのは光栄です。"	"的确。嗯，如果我读得没错，这笔交易是很合理的。我们的田地和低地的其他地方比起来算是很肥沃的了，我们很乐意与法恩沃斯进行贸易。"
"AF106656491079B62AB7CA85F523CBA4"	"Indeed? Then I suppose we should start building that mutual trust, then."	"確かに？それなら、私たちは相互信頼を築き始めるべきだと思います。"	"确实如此吗？那么，我认为我们应该开始建立相互之间的信任了。"
"843CD42240CD2083FFF4E7927DB26170"	"Infantry Helmet"	"歩兵の兜"	"步兵头盔"
"A575DD70457BE47A38F50792C1F2209D"	"Inga"	"インガ"	"英格"
"5887E25743061A74DA4B5FB0A3BB4AF5"	"Ingrid"	"イングリッド"	"英格丽德"
"4FEF14BA400E1D587C7386ACE2F3029D"	"Injecting “some life” into the party? That sounds suspect, at best…"	"パーティーに「少しの生命」を注入する？それはせいぜい怪しいですね…"	"在派对上整个大活儿？听起来就很可疑……"
"179B310A43E24561A0CBB5A054B333CF"	"Injured"	"負傷"	"受伤"
"425E6E3C46ABAC9E20704D8EDA75D9A8"	"Injured"	"負傷"	"受伤"
"57B0A4BA4D65D11F6DDCA3B4B490FE29"	"Injured"	"負傷"	"受伤"
"FE8E27F1470334E6A3F48D967A6A7029"	"Injured"	"負傷"	"受伤"
"5790704B4DE797B03FD430BA29171E88"	"Ink"	"インク"	"墨水"
"21375419468CD3B180DBE7A052A296C7"	"Inn"	"宿屋"	"旅店"
"55070E654063E708E5BFD3A40164EFAD"	"Inn"	"宿屋"	"旅店"
"C05F7F6948D0B7D8FB5037A4E6AD0638"	"Inn"	"宿屋"	"旅店"
"148F807B40CBB58FD04671AC7405FF4A"	"Innkeep will cook basic meals. You can request a specific meal for additional Workforce."	"宿屋の主人は基本的な食事を作ります。追加の労働力のために特定の食事をリクエストできます。"	"旅店老板会做基本的饭菜。你可以要求提供特定的膳食，以获得额外的劳动力。"
"19D18AB74DAB13AD95D4DCB3051110E5"	"Innkeep will cook basic meals. You can request a specific meal for additional Workforce."	"宿屋の主人は基本的な食事を作ります。追加の労働力のために特定の食事をリクエストできます。"	"旅店老板会做基本的饭菜。你可以要求提供特定的膳食，以获得额外的劳动力。"
"47828C614E8B51BEBE4103941C51AE91"	"Innkeep will cook basic meals. You can request a specific meal for additional Workforce."	"宿屋の主人は基本的な食事を作ります。追加の労働力のために特定の食事をリクエストできます。"	"旅店老板会做基本的饭菜。你可以要求提供特定的膳食，以获得额外的劳动力。"
"7281B49F4EE4D03CF6D1908F6D887305"	"Innkeep will cook basic meals. You can request a specific meal for additional Workforce."	"宿屋の主人は基本的な食事を作ります。追加の労働力のために特定の食事をリクエストできます。"	"旅店老板会做基本的饭菜。你可以要求提供特定的膳食，以获得额外的劳动力。"
"F1F147FF4DD1CC5F61E3EA8A40BB1287"	"Innkeep will cook basic meals. You can request a specific meal for additional Workforce."	"宿屋の主人は基本的な食事を作ります。追加の労働力のために特定の食事をリクエストできます。"	"旅店老板会做基本的饭菜。你可以要求提供特定的膳食，以获得额外的劳动力。"
"F9EEB6A646902EE15EE12B889C85BE23"	"Innkeep will cook basic meals. You can request a specific meal for additional Workforce."	"宿屋の主人は基本的な食事を作ります。追加の労働力のために特定の食事をリクエストできます。"	"旅店老板会做基本的饭菜。你可以要求提供特定的膳食，以获得额外的劳动力。"
"1195A80545FE0CAFBDC223B03CBBAE37"	"Innkeeper"	"宿屋"	"店主"
"1C5634174F66D73619FBB79CF14FEECA"	"Innkeeper"	"宿屋"	"店主"
"2C5D8BF54BDB331DA738E995290F9BF0"	"Innkeeper"	"宿屋"	"店主"
"69CCCA524C4EC7E7DA0BD1916ECE81D7"	"Innkeeper"	"宿屋"	"店主"
"75D9ED7C4DDCBEC133BF3A92F86D6EEF"	"Innkeeper"	"宿屋"	"店主"
"8097BA854BCFEC7067242E87458E58A9"	"Innkeeper"	"宿屋"	"店主"
"B6E78B1D4608A5230BAA19B7058BA8C4"	"Innkeeper"	"宿屋"	"店主"
"C33C2AAD4C8C56B2A60B09BFBFCD2713"	"Innkeeper"	"宿屋"	"店主"
"F31363BA4CB31629E27ACB80B8D29964"	"Innkeeper"	"宿屋"	"店主"
"FA65A4F340ADB7E9F2785BBCC0296C1E"	"Innkeeper"	"宿屋"	"店主"
"FC04DB0642A5F2FAD4B9C785D6798932"	"Innkeeper"	"宿屋"	"店主"
"2145AF4647F735C5569B318883192242"	"Innkeeper Shirt"	"宿屋のシャツ"	"店主衬衫"
"2838B4B8439D742A4D912F89F7D86818"	"Innkeeper Shoes"	"宿屋の靴"	"店主鞋"
"3C79270A48DF04A50A0192A4F74DD492"	"Innkeeper Trousers"	"宿屋のズボン"	"店主裤子"
"95CE58A34BAE9A852A3CA988B2CEF1D9"	"Innocent soul"	"罪のない魂"	""
"87B0FE024AD085E50E48BA9D9716FC2C"	"Insect Swarm"	"虫の群れ"	"虫群"
"5C050AEA4B11B2672A0BE5AA25F1AC21"	"Inside the trout's belly, would you believe it, I found a letter!"	"信じられますか、私は鱒の腹の中で手紙を見つけました！"	"你敢相信吗，在鳟鱼的肚子里，我发现了一封信！"
"D72A1E27459B1FD2FFD4E78F4B0A6864"	"Instance"	"インスタンス"	"事件"
"AF2661CA474C9E44ADAB5FA02B1477A0"	"Instead, I’ll call you… Well, I’ll think of something."	"代わりに、私はあなたを呼びます…まあ、私は何かを考えるでしょう。"	"的确，我会叫你……呃，我会想一个昵称给你的。"
"332304344378596F19D580A60AAC4D23"	"Insulting. I’ve had enough of this. <Fight>"	"無礼だ。もうたくさんだ。<戦闘>"	"侮辱人。我已经受够了。<Fight>"
"C2DBF907442EFFB2F26DD7955841E012"	"Intention is something one must witness. It's a shame our paths may not cross for long."	"意図というものは、目で見て確かめるべきものだ。残念だが、俺たちが出会うのは長くはないかもしれない。"	"意图是需要通过行动来证明的。可惜我们的道路可能不会长久交汇。"
"D76362694E023C94D20A4FAD776FE208"	"Interaction"	"インタラクション"	"交互"
"06D04A8F440AC4E70E067AAD98178118"	"Interesting to note only one deity by name. Do you think there were others?"	"名前で1つの神だけを指摘するのは興味深いことです。他にいたと思いますか？"	"有趣的是，只提到了一个神祇的名字。你认为还有其他神祇吗？"
"1E1041C74BA1FB4612AC3D9DE8488C14"	"Interesting, but I have other questions."	"興味深いですが、他の質問があります。"	"很有趣，但我有其他问题。"
"AAA28AFB4189A75A6F3BCEBD924AA7AB"	"Interesting, but I have other questions."	"興味深いですが、他の質問があります。"	"很有趣，但我有其他问题。"
"FEC2CFE84D490D09BEF48AAA37599629"	"Interesting, but I have other questions."	"興味深いですが、他の質問があります。"	"很有趣，但我有其他问题。"
"FE047121461C3A7DA69A7BB6CE36102D"	"Interesting. This could suggest a more expansive scope of their culture, possibly maritime activities. It's a significant find."	"興味深い。これは彼らの文化のより広範な範囲、おそらく海洋活動を暗示している可能性があります。それは重要な発見です。"	"有趣。这可能表明他们的文化范围更广，可能是海上活动。这是一个重大的发现。"
"3B7353374643AB779FCE86B2D1F75688"	"Interesting… I’ll speak to Ketyl when I get a chance."	"興味深い…機会があればケティルに話してみます。"	"有趣……我有机会会和凯特尔交谈的。"
